distid,lunch,math4,year,lenrol,lrexpp
29010,34.189999,76,1995,7.9102235,8.6557064
29010,34.610001,66,1996,7.9186287,8.7072554
29010,35.580002,72,1997,7.9330797,8.6810112
29010,34.610001,78,1998,7.9039655,8.7168484
29020,34,31,1992,6.0867748,8.4202766
29020,34.099998,40,1993,6.0497336,8.4433203
29020,34,18.5,1994,6.059123,8.4819622
29020,34.02,40,1995,6.0473723,8.5878
29020,34.939999,57.099998,1996,6.0234475,8.6220112
29020,36.389999,61,1997,6.0014148,8.6832161
29020,38.57,76,1998,6.025866,8.6355686
29040,28.6,39.799999,1992,7.1220598,8.3292923
29040,33,30.299999,1993,7.1082439,8.3564177
29040,31.799999,53.400002,1994,7.1098795,8.435111
29040,37.939999,62,1995,7.1057863,8.5395498
29040,34.400002,72.099998,1996,7.101676,8.5848522
29040,33.200001,55,1997,7.0958934,8.6211929
29040,33.470001,70,1998,7.1115122,8.6057367
29050,19.700001,31.799999,1992,6.7696419,8.4172468
29050,19,41.5,1993,6.914731,8.3361244
29050,21.799999,45.200001,1994,6.914731,8.4551306
29050,23.85,65,1995,6.7753663,8.543045
29050,17.950001,60.400002,1996,6.8134446,8.5378761
29050,22.639999,53,1997,6.8741984,8.543251
29050,24.440001,74,1998,6.8752322,8.5615139
29060,26,41.200001,1992,7.4259539,8.369606
29060,25.6,47.099998,1993,7.436028,8.3995638
29060,26.200001,54.900002,1994,7.4145727,8.4966621
29060,25.780001,54.200001,1995,7.3846102,8.6043453
29060,25.559999,52.900002,1996,7.4067106,8.606041
29060,30.219999,55,1997,7.3957214,8.6392336
29060,29.82,70,1998,7.3802557,8.6575432
29100,30.700001,30.6,1992,7.2984452,8.4121771
29100,32,26.799999,1993,7.3178763,8.4164124
29100,30.4,40.400002,1994,7.3192024,8.5280027
29100,33.610001,62.799999,1995,7.2786288,8.6145248
29100,36.310001,60.900002,1996,7.2882442,8.6094046
29100,34.040001,61,1997,7.2548847,8.6735134
29100,34.07,79,1998,7.2406497,8.6647062
30010,29.5,24.5,1992,6.6515718,8.2530165
30010,26.299999,41.700001,1993,6.616065,8.3118706
30010,27,48.299999,1994,6.5861716,8.3685169
30010,26.75,67.699997,1995,6.605298,8.4429617
30010,27.27,51.200001,1996,6.6372581,8.4830961
30010,29.77,48,1997,6.652863,8.5945244
30010,31.370001,76,1998,6.5778613,8.6714802
30020,24.1,26.9,1992,7.8705478,8.3430023
30020,27.200001,38.5,1993,7.8555446,8.3331909
30020,31.6,37.200001,1994,7.8800483,8.3707762
30020,30.219999,52.5,1995,7.7857208,8.54284
30020,26.92,56.299999,1996,7.7480288,8.602478
30020,29.76,49,1997,7.71913,8.6351538
30020,26.52,78,1998,7.6473088,8.6613016
30030,21,23.799999,1992,7.0859013,8.3114653
30030,22,37.5,1993,7.091742,8.3963099
30030,23.799999,33.799999,1994,7.0925736,8.4156427
30030,26.24,61.400002,1995,7.0732698,8.5645685
30030,24.299999,35.700001,1996,7.0732698,8.5939875
30030,25.91,41,1997,7.0884089,8.6255093
30030,27.68,53,1998,7.1180162,8.5762873
30040,29.9,23.299999,1992,6.363028,8.4060593
30040,33.200001,12.5,1993,6.3595738,8.462039
30040,33.5,28.6,1994,6.3767271,8.503931
30040,31.27,32.700001,1995,6.4488893,8.5775414
30040,29.26,36.599998,1996,6.4723463,8.6498089
30040,30.969999,47,1997,6.49224,8.6217337
30040,33.439999,49,1998,6.4861608,8.6107702
30050,19.200001,17.6,1992,6.4167323,8.2710295
30050,23.799999,29.799999,1993,6.3935909,8.3286419
30050,23.200001,25.5,1994,6.3699012,8.3471804
30050,22.15,41.700001,1995,6.4101748,8.4803658
30050,22.629999,43.200001,1996,6.4345465,8.4411621
30050,20.059999,40,1997,6.4313312,8.4769964
30050,23.620001,43,1998,6.3868794,8.5520496
30060,29.299999,17.5,1992,6.7475867,8.3389091
30060,28.700001,36.799999,1993,6.7889719,8.3331909
30060,28.799999,50,1994,6.7661915,8.4170799
30060,26.709999,47.599998,1995,6.7475867,8.551425
30060,26.99,64.300003,1996,6.72263,8.6110821
30060,24.639999,47,1997,6.7393365,8.6296282
30060,29.049999,75,1998,6.7557688,8.6084366
30070,30.4,31.299999,1992,6.880384,8.3179083
30070,28.6,23.1,1993,6.9027429,8.3305178
30070,27.299999,27.6,1994,6.9117475,8.4105949
30070,32.279999,49.400002,1995,6.9324479,8.5250263
30070,31.66,36.700001,1996,6.9517722,8.5460596
30070,30.860001,35,1997,6.9660244,8.5934134
30070,32.220001,63,1998,6.9555926,8.6777048
30080,34.900002,8.3000002,1992,6.212606,8.4412298
30080,38.599998,12.5,1993,6.2285109,8.477644
30080,37.5,69.199997,1994,6.1675167,8.5271454
30080,37.5,57.700001,1995,6.1355648,8.6461248
30080,36.529999,48.599998,1996,6.212606,8.6836329
30080,41.25,49,1997,6.1441855,8.6593866
30080,41.57,62,1998,6.0707378,8.6578856
31010,33.400002,54.099998,1992,6.9508147,8.2745352
31010,29.1,63.299999,1993,6.9884133,8.2595148
31010,32.599998,57.299999,1994,6.9669671,8.3517904
31010,32.450001,62.900002,1995,6.9688506,8.4942551
31010,31.68,66.699997,1996,6.9555926,8.5498285
31010,32.990002,80,1997,6.9884133,8.5589104
31010,31.74,87,1998,6.9966817,8.5919428
31020,50.200001,37.5,1992,6.1527328,8.2791901
31020,49.200001,25.6,1993,6.1903152,8.2975845
31020,42.900002,31.1,1994,6.1944056,8.4182758
31020,40.279999,71.400002,1995,6.2897158,8.478178
31020,44.959999,67.400002,1996,6.2747622,8.5324507
31020,41.509998,48,1997,6.2859979,8.5769701
31020,46.34,64,1998,6.2785215,8.6362677
31030,44.400002,48.400002,1992,7.4301143,8.2628012
31030,45.400002,58.400002,1993,7.4301143,8.2712307
31030,46,60.799999,1994,7.4277387,8.3350401
31030,52,59.799999,1995,7.4330754,8.4713659
31030,48.450001,59.900002,1996,7.4667993,8.4588852
31030,46.029999,65,1997,7.474772,8.5145903
31030,50.540001,69,1998,7.4627891,8.5588732
31050,0,55.599998,1992,5.7462034,8.2004042
31050,41.099998,48,1993,5.8081427,8.2409468
31050,41.700001,52.200001,1994,5.8464389,8.2270193
31050,35.110001,69.599998,1995,5.8749309,8.3582573
31050,44.48,76.699997,1996,5.869297,8.3676653
31050,37.82,63,1997,5.8777356,8.3719358
31050,37.849998,57,1998,5.7838254,8.5405731
31100,28.9,51.599998,1992,5.749393,8.3345251
31100,30,29.4,1993,5.7365723,8.3760509
31100,13,32.299999,1994,5.7235851,8.4684086
31100,23.93,42.900002,1995,5.7203116,8.5366621
31100,25.93,37.5,1996,5.6970935,8.5225286
31100,28.25,67,1997,5.7525725,8.6150455
31100,32.599998,95,1998,5.7071104,8.6621532
31110,21.700001,61.5,1992,7.1123276,8.353837
31110,27.200001,54.5,1993,7.1180162,8.3498735
31110,26.299999,66.699997,1994,7.1188264,8.4192324
31110,28,68.800003,1995,7.1244783,8.5138884
31110,25.67,74.699997,1996,7.1475592,8.5454626
31110,22.52,67,1997,7.1577353,8.5976667
31110,26.49,83,1998,7.1884127,8.6182747
31130,32.599998,31.4,1992,6.4892049,8.31707
31130,34.099998,23.6,1993,6.4313312,8.34408
31130,34,59.200001,1994,6.4248691,8.3140306
31130,30.76,50,1995,6.403574,8.4700413
31130,31.059999,62.799999,1996,6.3902407,8.4990568
31130,32.5,28,1997,6.4068799,8.5243673
31130,33.619999,89,1998,6.3733196,8.5705166
31140,45.5,32,1992,5.6733232,7.8673186
31140,54.900002,47.599998,1993,5.6970935,7.8977761
31140,54.299999,52.900002,1994,5.7004437,7.9994512
31140,48.509998,60.900002,1995,5.2933049,8.5866222
31140,49.509998,82.400002,1996,5.31812,8.5420761
31140,48.389999,71,1997,5.220356,8.6723146
31140,38.040001,94,1998,5.2149358,8.6420202
32010,26.9,50.400002,1992,7.3192024,8.1606808
32010,28.4,37.200001,1993,7.3284373,8.1623917
32010,31.799999,58.299999,1994,7.3581939,8.2273092
32010,28.02,74.5,1995,7.3993979,8.3515682
32010,26.049999,76,1996,7.3556409,8.4309559
32010,27.84,70,1997,7.3658128,8.5028915
32010,26.889999,89,1998,7.3317151,8.5677118
32030,30.200001,23.1,1992,5.6240177,8.6160774
32030,36.299999,37,1993,5.655992,8.6147804
32030,33.599998,73.699997,1994,5.6489744,8.6737003
32030,43.490002,52.200001,1995,5.6698809,8.7304173
32030,40.689999,63.200001,1996,5.7462034,8.7143354
32030,41.450001,79,1997,5.7071104,8.7955818
32030,42.900002,72,1998,5.7071104,8.7938089
32050,31.6,39.599998,1992,7.1808314,8.376214
32050,35,48.099998,1993,7.1981835,8.3980637
32050,33.599998,39.599998,1994,7.2247534,8.4624786
32050,39.830002,69,1995,7.2262092,8.5723724
32050,38.48,57.099998,1996,7.2384968,8.5953131
32050,35.919998,76,1997,7.2269359,8.6201105
32050,37.41,89,1998,7.2004247,8.692688
32060,20.1,33.299999,1992,6.8200164,8.3389091
32060,23.4,40.900002,1993,6.8167357,8.3722067
32060,22.799999,48.099998,1994,6.8112445,8.453516
32060,25.4,45.700001,1995,6.8265452,8.5208378
32060,27.01,78.699997,1996,6.8211074,8.5529919
32060,23.219999,62,1997,6.7833252,8.6656132
32060,25.41,72,1998,6.7569323,8.6652155
32080,31.4,52.400002,1992,6.5847912,8.48139
32080,33.900002,60.799999,1993,6.5916739,8.5061235
32080,35.700001,71.699997,1994,6.5834093,8.6165314
32080,38.66,70,1995,6.5806394,8.6577215
32080,37.02,80,1996,6.5778613,8.6293535
32080,33.48,92,1997,6.5337887,8.6835546
32080,33.700001,75,1998,6.4661446,8.7670202
32090,30.5,52.400002,1992,5.7104268,8.7095957
32090,39,68,1993,5.8289456,8.5736475
32090,34.400002,65.400002,1994,5.7776523,8.5844469
32090,31.09,66.699997,1995,5.768321,8.638505
32090,34.25,62.5,1996,5.7651911,8.6436977
32090,36.889999,62,1997,5.7268476,8.7601395
32090,39.740002,73,1998,5.7104268,8.7299871
32130,35.299999,33.299999,1992,4.7706847,8.9489899
32130,40.599998,54.5,1993,4.8751974,8.8395748
32130,37.5,37.5,1994,4.8202815,8.9091043
32130,41.290001,31.299999,1995,5.0238805,8.8324194
32130,28.57,66.699997,1996,4.9904327,8.9125452
32130,36.73,43,1997,4.9904327,8.9541569
32130,37.720001,50,1998,5.0875964,8.8546448
32170,26,51.700001,1992,6.9353704,8.211648
32170,29.5,41,1993,6.8916259,8.3077707
32170,28.6,60.299999,1994,6.8783264,8.3601885
32170,29.5,68.199997,1995,6.8134446,8.4260311
32170,32.77,61.799999,1996,6.8448153,8.4249163
32170,32.709999,55,1997,6.8079348,8.5159922
32170,37.57,79,1998,6.8232861,8.5037346
33010,20.1,59.099998,1992,8.3214216,8.8068256
33010,19.4,65.300003,1993,8.2880316,8.8340883
33010,19.4,69.099998,1994,8.286521,8.8657293
33010,19.1,70.800003,1995,8.2947998,8.943572
33010,20.120001,76.099998,1996,8.2728262,9.0184698
33010,19.610001,66,1997,8.2784281,8.9845686
33010,18.09,87,1998,8.2300444,8.9477043
33020,42.700001,27.5,1992,10.032409,8.6876507
33020,47.700001,31.9,1993,10.016459,8.7314205
33020,50.900002,31.5,1994,9.9964771,8.7967587
33020,50.360001,40.700001,1995,9.9232416,8.9121428
33020,53.560001,40.599998,1996,9.9201975,8.8964338
33020,54.869999,40,1997,9.8694649,8.9285078
33020,52.619999,60,1998,9.8547697,8.9058676
33040,9.8999996,48.5,1992,6.7719355,8.5138206
33040,8.8000002,46.5,1993,6.7923446,8.4692898
33040,11.8,50,1994,6.7923446,8.5359001
33040,10.77,82.400002,1995,6.7867169,8.6396236
33040,11.85,68.099998,1996,6.7821922,8.6304502
33040,10.17,74,1997,6.7592554,8.704668
33040,9.96,83,1998,6.7821922,8.6614723
33060,7.5999999,57.700001,1992,7.858254,8.5347204
33060,8.3999996,61.900002,1993,7.8743587,8.556922
33060,9.5,63.5,1994,7.9006367,8.5498323
33060,9.0600004,72.800003,1995,7.8391318,8.6731586
33060,8.54,81,1996,7.8659554,8.6891603
33060,7.04,79,1997,7.9024873,8.7251825
33060,8.5100002,84,1998,7.9370174,8.7058201
33070,10.3,32.200001,1992,8.5024853,8.5385351
33070,11.4,44.200001,1993,8.5181923,8.5333767
33070,11.5,43.900002,1994,8.5364075,8.6744413
33070,12.66,54.799999,1995,8.5297146,8.7861843
33070,11.96,58.599998,1996,8.5669355,8.798852
33070,12.53,61,1997,8.5926714,8.8002644
33070,13.59,70,1998,8.5796041,8.6905375
33100,20.4,26.6,1992,7.3727465,8.3944864
33100,27.799999,34.200001,1993,7.3620105,8.4080238
33100,32.599998,36.099998,1994,7.3645473,8.4706802
33100,30.16,37.400002,1995,7.3284373,8.5993137
33100,28.35,38.900002,1996,7.3138866,8.6417131
33100,27.450001,27,1997,7.2943773,8.7287502
33100,28.23,45,1998,7.2997975,8.7429562
33130,10.7,56.200001,1992,8.1300592,8.4766359
33130,11.7,58.5,1993,8.1394405,8.4946012
33130,11.8,75.099998,1994,8.1256313,8.5759048
33130,13.55,85.599998,1995,8.1382723,8.6518478
33130,13.76,88.800003,1996,8.1391487,8.702507
33130,15.2,75,1997,8.1585159,8.6784611
33130,14.35,87,1998,8.1327066,8.699604
33170,4.5999999,50.900002,1992,8.3017702,8.6572886
33170,5.5,62.5,1993,8.3054838,8.6864958
33170,6.8000002,69,1994,8.3294172,8.6996613
33170,6.2199998,70.099998,1995,8.3375883,8.8552094
33170,6.8899999,80.199997,1996,8.3717051,8.8774929
33170,6.96,76,1997,8.3626423,8.9398432
33170,6.6100001,90,1998,8.3670673,8.9078684
33215,11.3,39.599998,1992,8.0998583,8.8490782
33215,11.1,59.299999,1993,8.0919333,8.8905535
33215,13.8,70,1994,8.0811653,8.862668
33215,14.27,73.699997,1995,8.0925455,8.9220266
33215,14.04,83.300003,1996,8.0861025,9.0010939
33215,12.58,73,1997,8.1001616,8.9836903
33215,17.34,77,1998,8.1080208,8.9432125
33220,14.8,46.900002,1992,6.8405466,8.4554462
33220,17.799999,48.5,1993,6.779922,8.4615688
33220,17.5,65,1994,6.7730803,8.4984293
33220,15.32,63.299999,1995,6.7310181,8.6518478
33220,15.59,53.799999,1996,6.7056389,8.6903648
33220,13.54,57,1997,6.6920838,8.7117729
33220,18.049999,58,1998,6.6605749,8.699275
33230,6.6999998,50.799999,1992,7.4006205,8.5293102
33230,6.3000002,68.099998,1993,7.4223738,8.51618
33230,8,64.800003,1994,7.4348478,8.5428905
33230,7.5700002,69.699997,1995,7.4707937,8.598731
33230,8.3800001,60.799999,1996,7.4736371,8.6905375
33230,7.1599998,81,1997,7.4866133,8.6765871
33230,6.0700002,84,1998,7.5098829,8.6908684
34010,30,37,1992,8.1338806,8.3248653
34010,32.700001,48,1993,8.1553621,8.3621407
34010,32.599998,51.900002,1994,8.1469984,8.4900074
34010,33.060001,62.799999,1995,8.1633711,8.5809069
34010,34.119999,83.099998,1996,8.1718817,8.6924276
34010,35.630001,78,1997,8.1673517,8.6998482
34010,36.810001,86,1998,8.1510448,8.6931829
34040,39.5,12,1992,5.5012584,7.9950819
34040,38.400002,42.900002,1993,5.5909872,8.062542
34040,38.400002,28.6,1994,5.57973,8.1605873
34040,40.560001,56.299999,1995,5.2149358,8.7007084
34040,38.02,53.599998,1996,5.267858,8.6724844
34040,34.43,33,1997,5.1761498,8.7297201
34040,39,40,1998,5.2832036,8.6399326
34080,34,29.5,1992,7.8532162,8.3109026
34080,29.9,36.200001,1993,7.865572,8.3173113
34080,31.6,47.700001,1994,7.8532162,8.353323
34080,29.77,42.400002,1995,7.8375545,8.4707041
34080,26.450001,46.700001,1996,7.841886,8.505908
34080,27.59,41,1997,7.8605709,8.54811
34080,26.950001,63,1998,7.8701658,8.5630198
34090,21.5,47.700001,1992,7.9455552,8.4029865
34090,21.1,56,1993,7.9515595,8.3722067
34090,27.200001,67.800003,1994,7.9430728,8.4055214
34090,24.200001,66.5,1995,7.9341555,8.5607443
34090,21.709999,70.400002,1996,7.9423623,8.5682716
34090,23.25,65,1997,7.9522634,8.6130486
34090,24.549999,81,1998,7.9512072,8.5968657
34110,14.8,58.400002,1992,7.5374298,8.3232002
34110,14.4,63.5,1993,7.5196924,8.3763075
34110,14.2,58.900002,1994,7.5310163,8.46385
34110,14.92,75.800003,1995,7.5065918,8.573966
34110,14.2,82.300003,1996,7.5175209,8.5810204
34110,15.76,71,1997,7.5632005,8.628377
34110,15.78,80,1998,7.5709586,8.6021252
34120,17.700001,35.5,1992,7.0664668,8.3473501
34120,18.4,35.900002,1993,7.0983758,8.3291779
34120,23.4,36.599998,1994,7.1196356,8.3586674
34120,24.879999,59.400002,1995,7.0925736,8.4792728
34120,22.33,47.900002,1996,7.1196356,8.5296259
34120,17.07,54,1997,7.113956,8.5598698
34120,18.58,73,1998,7.1147695,8.5759163
34360,0,28.6,1992,4.3438053,6.9867535
34360,0,25,1993,4.2195077,7.0878773
34360,0,16.700001,1994,4.2766662,7.1246362
34360,0,33.299999,1995,3.3672957,8.2926979
34360,0,100,1996,3.4011974,7.9343758
34360,0,50,1997,3.3322046,8.227375
34360,0,100,1998,3.4011974,8.2961874
35010,37,26.4,1992,8.1567974,8.3973284
35010,40.400002,34.099998,1993,7.9127893,8.5639429
35010,43.5,40.599998,1994,7.7093081,8.7965946
35010,45.82,38.599998,1995,7.7102051,8.7823143
35010,42.639999,47.099998,1996,7.7393594,8.5888596
35010,44.720001,35,1997,7.7039104,8.6892958
35010,48.799999,66,1998,7.7213488,8.72616
35020,46.700001,27.1,1992,6.6605749,8.3514099
35020,46,25,1993,6.6346335,8.5375204
35020,49.099998,38.599998,1994,6.6359468,8.5290737
35020,51.189999,53.200001,1995,6.6346335,8.7135983
35020,52.959999,55.900002,1996,6.6567264,8.6968822
35020,51.82,37,1997,6.6437898,8.7657709
35020,53.860001,66,1998,6.7117405,8.7040243
35030,25.700001,24.1,1992,7.4736371,8.2869968
35030,27.4,36.700001,1993,7.4759059,8.297308
35030,26,49.599998,1994,7.4442487,8.401639
35030,32.07,64.699997,1995,7.4558768,8.5107136
35030,26.540001,69.199997,1996,7.4826818,8.4743795
35030,27.6,46,1997,7.5131636,8.5247641
35030,27.1,85,1998,7.5104303,8.5367184
35040,57.400002,20.5,1992,7.558517,8.2500315
35040,51.200001,35.099998,1993,7.5827384,8.3915358
35040,54.799999,35.400002,1994,7.5657935,8.4192324
35040,56.459999,41.5,1995,7.303843,8.573369
35040,54.560001,29.299999,1996,7.2977681,8.5810204
35040,54.18,31,1997,7.3375878,8.571681
35040,58.060001,44,1998,7.3118863,8.613636
36015,35.900002,41.900002,1992,6.6306834,8.38904
36015,29.6,70.5,1993,6.6214056,8.430563
36015,28.299999,67.900002,1994,6.6346335,8.4745312
36015,29.780001,73.300003,1995,6.6541524,8.5809069
36015,31.68,48.299999,1996,6.6147256,8.6260557
36015,30.48,77,1997,6.6333184,8.6110477
36015,28.700001,92,1998,6.6240654,8.7266388
36025,31.1,45.5,1992,7.3349819,8.2947435
36025,31.299999,48.5,1993,7.3225102,8.3874969
36025,32.5,43.200001,1994,7.3375878,8.4308701
36025,34.57,55.900002,1995,7.3031702,8.6498213
36025,37.360001,49.5,1996,7.3192024,8.6898489
36025,34.34,53,1997,7.3031702,8.6963434
36025,35.580002,63,1998,7.2834482,8.7470331
37010,24.1,46.200001,1992,8.4859085,8.4677811
37010,25.5,56.599998,1993,8.4474144,8.5112762
37010,25,58.799999,1994,8.4353323,8.6135845
37010,27.08,63.200001,1995,8.3770113,8.7151546
37010,24.780001,63.599998,1996,8.3904953,8.762702
37010,26.17,64,1997,8.3783903,8.8089666
37010,24.690001,73,1998,8.3721676,8.796196
37040,26.1,17.9,1992,6.2480431,8.3983593
37040,25.200001,46.400002,1993,6.2285109,8.4397259
37040,28.200001,32,1994,6.2205901,8.4704542
37040,26.43,67.699997,1995,6.2614918,8.4695997
37040,26.129999,42.900002,1996,6.2878585,8.4833078
37040,24.91,33,1997,6.2878585,8.4920807
37040,24.290001,95,1998,6.3835068,8.5148506
37060,26.700001,37.799999,1992,7.6103578,8.2978821
37060,28.700001,43.900002,1993,7.6053925,8.3968115
37060,28.6,50,1994,7.5663109,8.4946699
37060,30.73,62,1995,7.5469742,8.5899572
37060,26.059999,58.900002,1996,7.5469742,8.6220112
37060,27.34,63,1997,7.5464463,8.6541691
37060,30.49,68,1998,7.4999766,8.679883
38010,17.200001,41.900002,1992,7.714231,8.4595747
38010,19.299999,43.099998,1993,7.7384882,8.5056734
38010,18.700001,58.400002,1994,7.7306142,8.5327063
38010,18.690001,63.099998,1995,7.7240047,8.5960102
38010,17.92,55,1996,7.7621708,8.621274
38010,16.370001,62,1997,7.8135915,8.6066685
38010,18.120001,74,1998,7.8743587,8.5858946
38020,19,41.400002,1992,6.8416157,8.3950043
38020,22.700001,35,1993,6.8490663,8.4090147
38020,23,41.900002,1994,6.8112445,8.559845
38020,23.790001,58.299999,1995,6.8373327,8.6081991
38020,22.049999,59.700001,1996,6.9057531,8.5192671
38020,24.559999,44,1997,6.9707303,8.5688362
38020,33.560001,70,1998,7.0483866,8.5256491
38040,10.4,37.700001,1992,7.59589,8.3035641
38040,12,40.099998,1993,7.6275444,8.3488226
38040,13.5,45.299999,1994,7.6078782,8.4376945
38040,12.29,47.400002,1995,7.5928702,8.5395498
38040,14.48,51.900002,1996,7.5642385,8.5877161
38040,15.82,41,1997,7.551187,8.5963736
38040,17.370001,56,1998,7.5704432,8.6175623
38050,10.2,37.299999,1992,6.7019606,8.4232969
38050,13.1,28.1,1993,6.694562,8.4774132
38050,12,42.099998,1994,6.7105231,8.499753
38050,11.53,62.200001,1995,6.7604146,8.5938663
38050,10,43.099998,1996,6.7684932,8.6013498
38050,9.6499996,34,1997,6.7900972,8.618124
38050,10.72,49,1998,6.8079348,8.6095142
38080,13.4,41.900002,1992,6.8824377,8.4417238
38080,15.7,49.299999,1993,6.8522425,8.4291086
38080,14.5,45.900002,1994,6.8606639,8.5050287
38080,15.2,64.900002,1995,6.8511848,8.5597363
38080,15.13,56.299999,1996,6.8926415,8.5444679
38080,14.13,60,1997,6.9177055,8.6581717
38080,18.540001,72,1998,6.9117475,8.6041126
38090,25.4,35.200001,1992,7.3031702,8.3775301
38090,27.700001,38.200001,1993,7.3205271,8.4047976
38090,33.700001,32.799999,1994,7.2875605,8.5239239
38090,28.74,37.299999,1995,7.2689199,8.6399956
38090,28.120001,70.599998,1996,7.3125534,8.6210899
38090,30.309999,56,1997,7.3414841,8.6494484
38090,31.65,68,1998,7.3556409,8.6847248
38100,16.5,31,1992,7.100852,8.3885193
38100,18,56.799999,1993,7.1123276,8.3711786
38100,19.5,43.799999,1994,7.1220598,8.3965206
38100,19.559999,62,1995,7.1196356,8.5013418
38100,18.120001,57.299999,1996,7.130899,8.531846
38100,19.459999,47,1997,7.1647205,8.5379753
38100,20.73,63,1998,7.1808314,8.5630198
38120,22.299999,22.200001,1992,7.1914291,8.3153915
38120,24.200001,28.200001,1993,7.158514,8.3783512
38120,28.799999,21.6,1994,7.0925736,8.4477282
38120,31.440001,58.799999,1995,7.1090622,8.5864258
38120,29.51,57.5,1996,7.1491318,8.5996561
38120,28.950001,31,1997,7.2218356,8.5978508
38120,27.27,71,1998,7.2334552,8.5853424
38130,14.9,31.9,1992,7.2889276,8.3397293
38130,14.4,46.400002,1993,7.2997975,8.3205614
38130,14.2,42.099998,1994,7.3018222,8.3950529
38130,18.24,61.200001,1995,7.30586,8.5105019
38130,16.43,50.799999,1996,7.3375878,8.5482435
38130,13.99,49,1997,7.374002,8.5895138
38130,16.139999,82,1998,7.4024515,8.6039324
38140,15.3,29.700001,1992,8.140316,8.3495178
38140,16.200001,25.799999,1993,8.154788,8.3719501
38140,17.5,51.5,1994,8.1928473,8.3987169
38140,21.35,54.099998,1995,8.1724472,8.5381069
38140,18.370001,64.699997,1996,8.1761103,8.5430737
38140,20.26,58,1997,8.2074022,8.5542965
38140,21.299999,75,1998,8.2204027,8.5552778
38150,24.700001,41,1992,6.9985094,8.40273
38150,27.5,38,1993,7.0335064,8.3998137
38150,30.9,41.299999,1994,7.0308576,8.4166012
38150,29.809999,46.299999,1995,6.9893351,8.5924997
38150,34.689999,56,1996,6.9791451,8.5819798
38150,32.009998,55,1997,6.9697905,8.6532965
38150,32.48,70,1998,6.9948502,8.6535997
38170,44.400002,25.6,1992,9.0149336,8.614625
38170,45.200001,22.700001,1993,9.0065088,8.5855436
38170,49.799999,34.5,1994,9.0020857,8.6466665
38170,55.869999,37,1995,8.9567375,8.8214474
38170,55.41,41.799999,1996,8.9519577,8.8273106
38170,58.57,43,1997,8.9590549,8.8369551
38170,58.380001,57,1998,8.9433756,8.8407774
39000,18.799999,40.299999,1992,8.2466955,8.498786
39000,19.700001,49.200001,1993,8.2514029,8.4959641
39000,19.200001,53.200001,1994,8.2511425,8.5714016
39000,28.6,60.799999,1995,8.2319078,8.730587
39000,28.43,62.599998,1996,6.1158919,8.3738241
39000,30.82,65,1997,6.1612072,8.3845758
39000,30.879999,79,1998,6.1506028,8.3829536
39010,46,31.799999,1992,9.4031897,8.6845589
39010,43.900002,30.6,1993,9.4013739,8.6782103
39010,46.400002,35.799999,1994,9.3943272,8.762269
39010,50.02,41,1995,9.4140968,8.8742552
39010,48.720001,52,1996,9.4093552,8.9324608
39010,54.169998,54,1997,9.4043436,8.9304943
39010,55.439999,69,1998,9.3928289,8.9393463
39020,14.1,34.700001,1992,6.5147128,8.4943485
39020,14.1,48.200001,1993,6.5250297,8.4683571
39020,13.7,50.900002,1994,6.5191474,8.5550604
39020,16.48,65.400002,1995,6.5889263,8.5434551
39020,13.2,37,1996,6.5596151,8.6357336
39020,15.11,63,1997,6.5708828,8.6330185
39020,15.78,79,1998,6.5638556,8.6645355
39030,27.299999,42.700001,1992,7.8894591,8.6434708
39030,30.700001,48.599998,1993,7.8969245,8.5607576
39030,26.5,54.599998,1994,7.8958082,8.6411324
39030,33.860001,62.700001,1995,7.9441376,8.6950827
39030,34.849998,53.799999,1996,7.9936199,8.7060709
39030,38.150002,67,1997,8.0000143,8.7416162
39030,37.490002,81,1998,8.0232248,8.7181377
39050,23.200001,25,1992,7.0535855,8.5181732
39050,26.299999,33,1993,7.072422,8.524374
39050,24.799999,46.400002,1994,7.0587583,8.5864697
39050,29.049999,65.400002,1995,7.0596175,8.7080441
39050,29.299999,50,1996,7.0690236,8.7614202
39050,32.810001,54,1997,7.0950642,8.7784796
39050,34.380001,81,1998,7.1098795,8.763793
39065,6.4000001,47.099998,1992,7.8473721,8.4385109
39065,6.6999998,60.5,1993,7.8902082,8.4337072
39065,7.4000001,59.5,1994,7.9189925,8.5008535
39065,7.3099999,76.699997,1995,7.9665866,8.5432501
39065,7.48,69.5,1996,7.9662399,8.5504227
39065,8.54,68,1997,7.9882035,8.6211929
39065,8.2299995,84,1998,7.9892216,8.5801783
39130,21.4,44.299999,1992,8.2327061,8.3960371
39130,24.200001,45.799999,1993,8.1792002,8.4392462
39130,25.799999,55.900002,1994,8.1047039,8.5316391
39130,24.25,58.700001,1995,7.4541411,8.7805347
39130,26.690001,73,1996,7.4871736,8.7460794
39130,31.09,75,1997,7.5202346,8.72258
39130,28.17,81,1998,7.551187,8.6915302
39140,8.1999998,67,1992,8.9751244,8.5369663
39140,8.6000004,64.900002,1993,8.9891949,8.5464058
39140,8.5,61.200001,1994,9.0165129,8.5876818
39140,9.6499996,75.199997,1995,9.057539,8.632329
39140,9.96,74.400002,1996,9.0653143,8.6882982
39140,9.8599997,73,1997,9.0916691,8.6508493
39140,10.04,86,1998,9.1038685,8.6645355
39160,8.3999996,33.299999,1992,6.8855095,8.3397293
39160,7.8000002,55.099998,1993,6.9097533,8.3847113
